,Name,Rating,Review Count,Price,Address
749,Tacos La Esperanza - Hope On Wheels,5.0,16,,"3401 Breckenridge Ln, Louisville, KY 40220"
750,Carrabba's Italian Grill,3.5,150,$$,"617 S Hurstbourn Pkwy, Louisville, KY 40222"
751,Atrium Cafe,4.0,4,$$,"9940 Corporate Campus Dr, Embassy Suites Hotel, Louisville, KY 40223"
752,Baxter's 942 Bar & Grill,3.5,106,$$,"942 Baxter Ave, Louisville, KY 40204"
753,La Loma Restaurant,4.5,63,$,"560 Eastern Blvd, Clarksville, IN 47129"
754,Blaze Pizza,4.0,293,$$,"4848 Shelbyville Rd, Louisville, KY 40207"
755,Luigi's Pizzeria,3.5,119,$,"712 W Main St, Louisville, KY 40202"
756,Hungry Pelican,3.5,69,$$,"5412 Bardstown Rd, Louisville, KY 40291"
757,Genji Sushi Bars Louisville,4.0,1,,"4944 Shelbyville Rd, Whole Foods Market, Louisville, KY 40207"
758,Lexie Lu's,2.5,16,$,"1425 Quincy St, Louisville, KY 40206"
759,hiko-A-mon,4.0,271,$$,"1115 Herr Ln, Ste 130, Louisville, KY 40222"
760,Beef 'O' Brady's,3.0,61,$$,"3101 S 2nd St, Louisville, KY 40208"
761,Carali's Rotisserie Chicken,4.0,15,,"703 E Lewis And Clark Pkwy, Clarksville, IN 47129"
762,Barret Bar,4.0,70,$,"1012 Barret Ave, Louisville, KY 40204"
763,China One,4.0,109,$,"816 Eastern Pkwy, Louisville, KY 40217"
764,Cafe Joker,3.5,3,,"3912 Bardstown Rd, Louisville, KY 40218"
765,Jay's Burgers,5.0,18,,"1241 East Oak, Louisville, KY 40204"
766,Eat A Pita - Lyndon,4.5,48,,"100 Daventry Ln, Louisville, KY 40223"
767,Indi's Fast Food Restaurant,4.0,71,$,"1033 W Broadway, Louisville, KY 40203"
768,Topgolf,3.0,64,,"301 Oxmoor Ln, Louisville, KY 40222"
769,First Watch,4.0,150,$$,"1205 Veterans Pkwy, Clarksville, IN 47129"
770,Spring Street Bar & Grill,3.5,71,$,"300 S Spring St, Louisville, KY 40206"
771,P.F. Chang's,3.0,288,$$,"9120 Shelbyville Rd, Louisville, KY 40222"
772,Bluegrass Trackside Kitchens,4.0,1,$,"700 Central Ave, Louisville, KY 40208"
773,Puerto Vallarta Restaurant,4.0,57,$$,"125 Quartermaster Ct, Jeffersonville, IN 47130"
774,Panera Bread,3.0,89,$,"6221 Dutchmans Lane, Louisville, KY 40205"
775,Turf Club,4.0,2,$$$,"3123-3199 S 9th St, Louisville, KY 40214"
776,Louisville Sushi Truck,4.5,37,$,"Louisville, KY 40202"
777,Mi Preferida Restaurante,4.5,10,$,"4680 Bardstown Rd, Louisville, KY 40218"
778,Panera Bread,3.5,56,$$,"3131 Poplar Level Rd, Louisville, KY 40213"
779,Which Wich,4.0,35,$,"221 S Hurstbourne Pkwy, Ste 103, Louisville, KY 40222"
780,Sangria Bar at Union,3.5,3,,"125 W Chestnut St, Jeffersonville, IN 47130"
781,Rockey’s Dock Seafood,4.0,14,$,"805 E 10th St, Jeffersonville, IN 47130"
782,El Tarasco,3.5,58,$,"110 Fairfax Ave, Louisville, KY 40207"
783,Waffle House - Louisville,3.0,28,$,"4320 Bishop Ln, Louisville, KY 40218"
784,Encore on 4th,3.0,25,$$,"630 S 4th St, Louisville, KY 40202"
785,La RositaSol,4.5,119,$,"8730 Westport Rd, Louisville, KY 40242"
786,Skyline Chili,3.5,101,$,"1266 Bardstown Road, Louisville, KY 40204"
787,Healthy Living,5.0,1,,"Heyburn Building, 332 W Broadway, Louisville, KY 40202"
788,Casa de Mia,4.5,2,,"Louisville, KY 40201"
789,Potbelly Sandwich Shop,3.5,104,$,"302 S 4th St, Ste 2, Louisville, KY 40202"
790,Supermercado Guanajuato #3,4.5,9,,"5624 Bardstown Rd, Louisville, KY 40291"
791,Pearl Street Game & Coffee House,5.0,59,$,"405 Pearl St, Jeffersonville, IN 47130"
792,Sicilian Pizza & Pasta,4.0,82,$$,"8133 Bardstown Rd, Louisville, KY 40291"
793,Jocks Sports Bar & Grill,3.5,30,$$,"3423 Breckenridge Ln, Louisville, KY 40220"
794,Cracker Barrel Old Country Store,3.0,147,$$,"2701 Crittenden Dr, Louisville, KY 40209"
795,Salsarita's Fresh Mexican Grill,4.0,65,$$,"285 N Hubbards Ln, Louisville, KY 40207"
796,Felipe,3.5,18,,"2420 Lime Kiln Ln, Northfield, KY 40222"
797,Jade Palace Chinese Restaurant,3.5,167,$$,"1109 Herr Ln, Louisville, KY 40222"
798,BoomBozz Pizza & Watch Bar,4.0,37,$$,"1315 Herr Ln, Ste 101, Louisville, KY 40222"
799,LongHorn Steakhouse,3.5,113,$$,"4813 Outer Lp, Louisville, KY 40219"
800,Borromeo's Pizza and Italian,3.5,58,$$,"8607 Smyrna Pkwy, Louisville, KY 40228"
801,Dairy Del,4.5,87,$,"1516 S Shelby St, Louisville, KY 40217"
802,Hibachi Sushi Buffet,2.5,40,$$,"5729 Preston Hwy, Louisville, KY 40219"
803,Cool Foods By Cool Bakers,4.0,1,,"Louisville, KY 40201"
804,Bean,4.0,94,$,"1138 Goss Ave, Louisville, KY 40217"
805,Lueberry,3.0,4,,"5500 Shelbyville Rd, Louisville, KY 40207"
806,Famous Dave's Bar-B-Que,3.5,114,$$,"8605 Citadel Way, Louisville, KY 40220"
807,The Widow's Walk,4.5,64,$,"415 E Riverside Dr, Clarksville, IN 47129"
808,Home Run Burgers & Fries,2.5,14,,"5608 Outer Lp, Louisville, KY 40219"
809,Los Aztecas Mexican Restaurant,4.0,48,$$,"1107 Herr Ln, Lyndon, KY 40222"
810,China 1,3.5,27,$,"126 Breckenridge Ln, Louisville, KY 40207"
811,Red Robin Gourmet Burgers and Brews,3.0,129,$$,"5000 Shelbyville Rd, Louisville, KY 40207"
812,Vinaigrette Salad Kitchen,4.5,102,$$,"203 N Hurstbourne Pkwy, Louisville, KY 40222"
813,Buffalo Wild Wings,2.0,138,$$,"4600 Shelbyville Rd, St. Matthews, KY 40207"
814,El Pastorcito Taqueria,4.0,13,,"4132 Outer Lp, Louisville, KY 40219"
815,King Gyros,4.5,7,,"5000 Shelbyville Rd, Ste 1660, Louisville, KY 40207"
816,Tin Roof,3.5,78,$,"3921 Shelbyville Rd, Louisville, KY 40207"
817,Sichuan Garden,4.0,58,$$,"9850 Linn Station Rd, Louisville, KY 40257"
818,Jasmine Asian Bistro,3.5,71,$$,"2420 Lime Kiln Ln, Louisville, KY 40222"
819,Mitchell's Fish Market,3.5,272,$$,"4031 Summit Plaza Dr, Louisville, KY 40241"
820,Ace's Slushie World,5.0,1,,"1821 W Broadway, Louisville, KY 40203"
821,Rose Room Churchill Downs,4.0,2,,"700 Central Ave, Louisville, KY 40208"
822,Supermercado Guanajuato,4.5,58,$,"6201 Preston Hwy, Ste B, Louisville, KY 40219"
823,Lou Lou on Market Mural,5.0,1,,"812 E Market St, Louisville, KY 40206"
824,Daddy Rich's,4.0,38,$,"617 W Oak St, Louisville, KY 40203"
825,Schimpff's Confectionery,4.5,150,$,"347 Spring St, Jeffersonville, IN 47130"
826,Rice Box,4.0,27,$,"6810 Southside Dr, Louisville, KY 40214"
827,Ten Pin Strike & Spare,3.5,38,$$,"200 Ten Pin Ln, Louisville, KY 40207"
828,Dogs On The Run,5.0,2,,"1200 E River Rd, Louisville, KY 40206"
829,McDonald's,2.0,31,$,"2209 Taylorsville Rd, Louisville, KY 40205"
830,Dairy Kastle,4.5,177,$,"575 Eastern Pkwy, Louisville, KY 40217"
831,The Traveling Kitchen,5.0,59,$,"Louisville, KY 40202"
832,Domino's Pizza,2.5,33,$,"2520 Bardstown Rd, Ste 208, Louisville, KY 40205"
833,Chef's Cut Pizzeria,4.5,125,$$,"9901 C LaGrange Rd, Louisville, KY 40223"
834,Chili's,3.5,54,$$,"421 Hurstbourne, Louisville, KY 40222"
835,Ev's Deli,5.0,14,$,"500 W Jefferson St, Ste 103, Louisville, KY 40202"
836,Craft House Pizza- Westport Rd,4.0,6,,"2813 N Hurstbourne Pkwy, Ste 101, Louisville, KY 40223"
837,Craft House Pizza,3.5,28,,"9601 Newbridge Rd, Ste 1, Louisville, KY 40291"
838,Lee's Famous Recipe Chicken,3.5,39,$,"2925 Brownsboro Rd, Louisville, KY 40206"
839,Five Guys,3.5,77,$$,"4226 Shelbyville Rd, Louisville, KY 40207"
840,Roosters,3.0,121,$$,"5338 Bardstown Rd, Louisville, KY 40291"
841,Wiltshire At The Speed,4.0,32,$$,"2035 S 3rd St, The Speed Art Museum, Louisville, KY 40208"
842,The SaladChic,5.0,9,,"428 W Market, Louisville, KY 40202"
843,Pizza King,4.0,28,$$,"1701 E 10th St, Jeffersonville, IN 47130"
844,Ginza Asian Bistro,4.0,163,$$,"9420 Shelbyville Rd, Louisville, KY 40222"
845,Cafe Lomez,5.0,1,,"Jeffersonville, IN 47130"
846,Tims Four Kings Cafe,2.0,1,$,"4642 Jennings Ln, Louisville, KY 40218"
847,Wiltshire Pantry Bakery & Cafe,4.5,43,$,"1310 E Breckinridge St, Louisville, KY 40204"
848,La Pinata Grill,4.0,5,,"4028 S 3rd St, Louisville, KY 40214"
849,El Pastorcito,4.5,18,,"2060 S Hurstbourne Pkwy, Louisville, KY 40220"
850,Scooter's Coffee,3.5,12,,"4036 Poplar Level Rd, Louisville, KY 40213"
851,First Watch,4.0,325,$$,"201 South Hurstbourne Pkwy, Louisville, KY 40222"
852,TGI Fridays,2.0,143,$$,"415 S 4th St, Louisville, KY 40202"
853,King Gyros,4.0,17,$,"5000 Shelbyville Rd, Saint Matthews, KY 40207"
854,bare paws,5.0,1,,"1101 Lydia St, Louisville, KY 40217"
855,Julees Mocha,5.0,1,,"2900 W Broadway, Louisville, KY 40211"
856,Annie's Cafe,3.5,103,$,"308 W Woodlawn Ave, Louisville, KY 40214"
857,El Torazo Mexican Restaurant,4.0,109,$$,"1850 S Hurstbourne Pkwy, Ste 118, Louisville, KY 40220"
858,Keke's Southern Cooking & BBQ,3.0,2,,"5258 Bardstown Rd, Louisville, KY 40291"
859,Pizza Donisi,3.5,199,$,"1396 S 2nd St, Louisville, KY 40208"
860,Vallarta Taqueria Y Rotiseria,4.0,7,,"7416 Preston Hwy, Louisville, KY 40219"
861,Golden Corral Buffet & Grill,3.0,52,$$,"4032 Taylorsville Rd, Ste 899, Louisville, KY 40220"
862,Banadir Restaurant,4.0,6,,"5600 S 3rd St, Louisville, KY 40214"
863,Senor Iguanas,3.5,87,$$,"1415 Broadway St, Clarksville, IN 47129"
864,Black Rock Grille Food Truck,4.5,31,$$,"Louisville, KY 40213"
865,Alchemy Food Truck,5.0,13,,"501 S Preston St, Louisville, KY 40202"
866,Hot Buns Food Truck,5.0,36,,"Louisville, KY 40201"
867,W XYZ Bar,4.5,3,,"10700 Westport Rd, Aloft Louisville East, Louisville, KY 40241"
868,Tracks Bar And Grill,3.0,6,,"3952 Bardstown Rd, Louisville, KY 40218"
869,Mark's Feed Store,4.0,105,$$,"6501 Bardstown Rd, Louisville, KY 40291"
870,Cuba Y Mas,3.5,8,,"5700 Outer Lp, Louisville, KY 40219"
871,Ole Frijole Mexican Restaurant,4.0,65,$$,"5612 Bardstown Rd, Louisville, KY 40291"
872,LongHorn Steakhouse,3.5,102,$$,"2535 Hurstbourne Gem Ln, Louisville, KY 40220"
873,Club Nirvana,3.0,26,$$,"1047 Bardstown Rd, Louisville, KY 40204"
874,Las Gorditas,4.5,51,$,"4780 Bardstown Rd, Louisville, KY 40218"
875,Bearno's By the Bridge,3.5,181,$$,"131 W Main St, Louisville, KY 40202"
876,Subway,2.5,7,$,"2500 Bardstown Rd, Louisville, KY 40205"
877,The Sporting News Grill,3.0,8,$$,"6551 Paramount Park Dr, Louisville, KY 40213"
878,Taco Rito,2.5,4,,"712 Brent St, The Village Market, Louisville, KY 40204"
879,La Chapinlandia,5.0,1,$,"1209 McCawley Rd, Louisville, KY 40219"
880,Masala Grill,4.0,27,$,"528 S 5th St, Louisville, KY 40202"
881,Osaka Japanese Restaurant,3.0,75,$$,"426 W Market St, Louisville, KY 40202"
882,The Sports & Social Club,2.5,279,$$,"427 S 4th St, Louisville, KY 40202"
883,Jason's Deli,4.0,83,$,"4600 Shelbyville Rd, Louisville, KY 40207"
884,Popeyes Louisiana Kitchen,2.0,82,$,"3317 Bardstown Rd, Louisville, KY 40218"
885,Buca di Beppo Italian Restaurant,3.5,266,$$,"2051 S Hurstbourne Pkwy, Louisville, KY 40220"
886,Pizzaville,4.5,55,,"2901 Goose Creek Rd, Louisville, KY 40241"
887,Lucky Leopard Pizza,0.0,0,,"1032 Story Ave, High Horse, Louisville, KY 40206"
888,Taqueria Don Juan,4.5,18,,"615 Eastern Blvd, Clarksville, IN 47129"
889,Noodles & Company,3.5,107,$,"1225 S Hurstbourne Pkwy, Louisville, KY 40222"
890,Cup of Joy,4.5,15,$,"2507 Bank St, Louisville, KY 40212"
891,Arby's,3.5,6,$,"3615 Bardstown Rd, Louisville, KY 40218"
892,Sugar High,5.0,3,,"619 Baxter Ave, Louisville, KY 40204"
893,Subway Restaurants,4.5,7,$,"1021 Dupont Rd, Louisville, KY 40207"
894,Foodgod Truffle Fries,5.0,1,,"2051 South Hurstbourne Parkway, Louisville, KY 40220"
895,Super Jugo,4.5,3,$,"825 Eastern Blvd, Ste 4, Clarksville, IN 47129"
896,Fiesta Mexicana,3.5,35,$$,"4507 Bardstown Rd, Louisville, KY 40218"
897,Texas BBQ Lady,5.0,4,,"1611 Charlestown New Albany Rd, Jeffersonville, IN 47130"
898,Dizzy Whizz,3.5,108,$,"217 W Saint Catherine St, Louisville, KY 40203"
899,Pizza Bar Louisville,3.0,91,,"445 S 4th St, Louisville, KY 40202"
900,First Watch,4.0,11,,"10639 Fischer Park Dr, Louisville, KY 40241"
901,Louisville Cream,4.5,371,$,"632 E Market St, Ste 101, Louisville, KY 40202"
902,Bearno's Pizza,3.5,54,$$,"8019 Preston Hwy, Louisville, KY 40219"
903,Corner Deil Food,5.0,2,$,"3912 Bardstown Rd, Louisville, KY 40218"
904,Golden Blossom Buffet,3.5,47,$,"2760 Jefferson Ctr Way, Ste 5, Jeffersonville, IN 47130"
905,The Melting Pot,3.5,139,$$$,"2045 S Hurstbourne Pkwy, Louisville, KY 40220"
906,Holy Smokes Bar-B-Que & Catering,3.0,89,$$,"7508 Preston Hwy, Louisville, KY 40219"
907,Habesha Restaurant and Grocery,4.5,7,,"7136 Southside Dr, Louisville, KY 40214"
908,Fiesta Time Amigos,4.0,79,$$,"8133 Bardstown Rd, Louisville, KY 40291"
909,Derby City Pizza,4.0,37,,"9910 Linn Station Rd, Louisville, KY 40223"
910,Senor Iguana's,3.5,113,$$,"3105 S 2nd St, Louisville, KY 40208"
911,Dixie Chicken,4.0,5,,"1785 W Oak St, Louisville, KY 40210"
912,Frisch's Big Boy,2.5,45,$,"1710 Lincoln Ave, Louisville, KY 40213"
913,Louisville Hookah Lounge and Kufiya Cafe,5.0,3,$,"5400 DelMaria Way, Louisville, KY 40291"
914,Bluegrass Grill - Kentucky  Cattlemans Association,0.0,0,,"937 Phillips Ln, Kentucky Exposition Center, Louisville, KY 40209"
915,Potbelly Sandwich Shop,3.5,36,$,"9018 Taylorsville Rd, Louisville, KY 40299"
916,Tea Station Asian Bistro,4.0,250,$$,"9422 Norton Commons Blvd, Prospect, KY 40059"
917,Five Guys,3.5,56,$,"4901 Outer Lp, Louisville, KY 40219"
918,Spinelli's Pizzeria,3.5,144,$,"4005 Shelbyville Rd, Louisville, KY 40207"
919,Noodles & Company,4.0,62,$,"4302 Summit Plaza Dr, Louisville, KY 40241"
920,Good Belly,4.5,3,,"Louisville, KY 40202"
921,La Chiquita Bakery & Store,5.0,2,,"5057 Poplar Level Rd, Ste 5, Louisville, KY 40219"
922,Lynch Lane Bistro,0.0,0,,"1515 Lynch Ln, Clarksville, IN 47129"
923,The Dinner Detective,3.5,11,$$,"501 South Fouth St, Louisville, KY 40202"
924,Cheddar's Scratch Kitchen,3.0,142,$$,"10403 Westport Rd, Louisville, KY 40241"
925,Impellizzeri's Pizza,4.0,113,$$,"4933 Brownsboro Rd, Louisville, KY 40222"
926,El Farolito,4.5,16,$,"2808 Patti Ln, Louisville, KY 40299"
927,Honey Baked Ham Company,3.0,17,$$,"4600 Shelbyville Road, Suite 120, Louisville, KY 40207"
928,El Nopal,3.0,78,$$,"811 Eastern Pkwy, Louisville, KY 40217"
929,McDonald's,2.0,23,$,"3340 Bardstown Rd, Louisville, KY 40218"
930,Brew & Sip Coffee Bar,4.0,4,,"505 W Broadway, Louisville, KY 40202"
931,Fazoli's,4.0,19,$,"6011 Preston Highway, Louisville, KY 40219"
932,Sweet 'n' Savory,4.5,21,$,"Louisville, KY 40202"
933,Waycool Cafe,3.5,3,$,"120 W Broadway, Louisville, KY 40202"
934,Beef O Brady's,3.5,30,$$,"5628 Bardstown Rd, Louisville, KY 40291"
935,Cocal Mexican Restaurant,3.5,57,$$,"10001 Forest Green Blvd, Louisville, KY 40223"
936,Dank Dogs,0.0,0,,"1132 Bardstown Rd, Louisville, KY 40204"
937,Shiraz Mediterranean Grill,3.5,113,$$,"2226 Holiday Manor, Ste 1, Louisville, KY 40222"
938,China Taste,3.0,57,$,"135 Quartermaster Ct, Jeffersonville, IN 47130"
939,Jackdaw Coffee & Bourbon Bar,4.0,11,,"120 S Floyd St, Louisville, KY 40202"
940,La Lupita Mexican Restaurant,4.5,64,$,"827 Eastern Blvd, Clarksville, IN 47129"
941,Red Lobster,3.5,59,$$,"4639 Outer Lp, In Front Of Jefferson Court Shopping Center, Louisville, KY 40219"
942,King Donuts,4.5,109,$,"608 Lyndon Ln, Louisville, KY 40222"
943,Galan's Meat Market and Deli,3.0,9,,"2801 W Market St, Louisville, KY 40212"
944,California Pizza Kitchen,3.5,144,$$,"7900 Shelbyville Rd, Oxmoor, Louisville, KY 40222"
945,WOW Café,0.0,0,,"2001 Newburg Rd, Bellarmine University, Louisville, KY 40205"
946,Green District Salads - Downtown Louisville,4.5,40,,"225 S 5th St, Louisville, KY 40202"
947,Diego's Mexican Grill,4.0,7,$,"5000 Shelbyville Rd, Louisville, KY 40207"
948,J Gumbos,3.5,55,$,"8603 Citadel Way, Ste 101, Louisville, KY 40220"
949,Smokey Bones,2.5,189,$$,"2525 Hurstbourne Gem Ln, Jeffersontown, KY 40220"
950,Which Wich,4.0,64,$,"9850 Von Allmen Ct, Ste 103, Louisville, KY 40241"
951,Blue Horse Restaurant,3.0,1,,"830 Phillips Ln, Louisville, KY 40209"
952,Bombay Grill,4.0,207,$$,"216 N Hurstbourne Pkwy, Louisville, KY 40222"
953,Star Sushi,4.0,7,,"3015 E 10th St, Jeffersonville, IN 47130"
954,Home Run Burgers,3.5,49,$,"303 W Cardinal Blvd, Louisville, KY 40208"
955,JR's Fresh Spot,4.0,4,,"3012 Middle Rd, Jeffersonville, IN 47130"
956,LATino Food Truck,4.5,15,$,"Louisville, KY 40208"
957,Jet's Pizza,4.0,45,$$,"101 S Hubbards Ln, St. Matthews, KY 40207"
958,KFC,2.5,36,$,"3400 Bardstown Rd, Louisville, KY 40218"
959,Gatsby's on Fourth,2.5,22,$$,"500 S Fourth St, Seelbach Hilton, Louisville, KY 40202"
960,Taqueria Hernandez,4.5,5,,"215 E 10th St, Jeffersonville, IN 47130"
961,Waffle House,3.5,23,$,"4029 Taylorsville Rd, Louisville, KY 40220"
962,Penn Station East Coast Subs,2.5,20,$$,"2204 Heather Ln, Louisville, KY 40218"
963,Texas Roadhouse,3.5,123,$$,"757 Lewis And Clark Pkwy, Clarksville, IN 47129"
964,Shogun Japanese Steak House,2.5,144,$$,"9026 Taylorsville Rd, Louisville, KY 40299"
965,Stevie J's Barbecue,5.0,2,,"1831 W Jefferson St, Louisville, KY 40203"
966,El Sombrero,4.0,44,$$,"2784 Meijer Dr, Jeffersonville, IN 47130"
967,Roosters,3.5,120,$,"10430 Shelbyville Rd, Louisville, KY 40223"
968,Shoney's Restaurant,2.5,31,$,"6511 Signature Dr, Louisville, KY 40213"
969,Norton Women's and Children's Cafeteria,4.0,1,,"4001 Dutchmans Ln, Louisville, KY 40207"
970,Slab Daddy's BBQ Catering,5.0,2,,"7403 Fegenbush Ln, Spring Mill, KY 40228"
971,Wendy's,2.0,24,$,"3610 Buechel Bypass, Louisville, KY 40218"
972,Olive Garden Italian Restaurant,3.0,123,$$,"1320 S Hurstbourne Pkwy, Louisville, KY 40222"
973,Taco Tequila,4.0,2,,"937 Phillips Ln, Kentucky Kingdom and Hurricane Bay, Louisville, KY 40209"
974,Hing Wang,3.5,36,$$,"2123 E Spring St, New Albany, IN 47150"
975,Home Run Burgers & Fries,3.5,94,$,"2723 S Hurstbourne Pkwy, Louisville, KY 40220"
976,HurriKanes Food Truck,5.0,7,,"Saint Regis Park, KY 40220"
977,Chipotle Mexican Grill,2.5,123,$,"1075 Bardstown Rd, Louisville, KY 40204"
978,Subway,3.0,9,$,"3006 Bardstown Rd, Louisville, KY 40205"
979,Supermercado Guanajuato #1,4.5,9,$$,"9901 Lagrange Rd, Louisville, KY 40223"
980,Potbelly Sandwich Shop,4.0,43,$$,"4023 Summit Plaza Dr, Louisville, KY 40241"
981,La Dona,5.0,1,,"1506 Berry Blvd, Louisville, KY 40215"
982,McAlister's Deli,3.5,5,,"2100 S Floyd St, Ste W206, Louisville, KY 40203"
983,Hoops Grill & Sports Bar,3.5,70,$,"6733 Strawberry Ln, Louisville, KY 40214"
984,Big Four Concessions,5.0,1,,"1145 River Rd, Louisville, KY 40206"
985,The Fruit Shack,5.0,2,,"1001 Logan St, Louisville, KY 40204"
986,C&L Don't Need No Sauce BBQ,5.0,4,,"2511 7th Street, Louisville, KY 40208"
987,El Mariachi,4.5,112,$,"9901 La Grange Rd, Ste I, Louisville, KY 40223"
988,Smashburger,2.5,54,$$,"600 Terminal Dr, Ste 10, Louisville, KY 40209"
989,Burger King,1.5,27,$,"4030 Shelbyville Rd, Louisville, KY 40207"
990,Olive Garden Italian Restaurant,3.5,86,$$,"4811 R Outer Lp, Louisville, KY 40219"
991,Golden Star Chinese Food,4.5,12,$,"3458 Taylor Blvd, Louisville, KY 40215"
992,Dairy Queen Grill & Chill,2.0,19,$,"2208 Goldsmith Ln, Louisville, KY 40218"
993,CJ's Soul Food & Catering,5.0,2,,"665 Eastlawn Ave, Louisville, KY 40211"
994,St. James Catholic Church Fish Fry,4.0,1,,"1826 Edenside Ave, Louisville, KY 40204"
995,Fuji,3.5,88,$$,"3576 Springhurst Blvd, Louisville, KY 40241"
996,China Express,5.0,1,,"4946 Poplar Level Rd, Louisville, KY 40219"
997,The Waffle & Crepe,0.0,0,,"2005 Douglas Blvd, Louisville, KY 40205"
998,Jimmy John's,3.0,20,$,"3507 Poplar Level Rd, Louisville, KY 40213"
999,Chopsticks House,2.5,16,$,"2112 W Broadway, Louisville, KY 40211"
